"","x"
"1022",0.0154633678489615
"1023",0.0213518583319729
"1024",0.00373051519513531
"1025",0.000743621972406762
"1026",0.00732407021969677
"1027",0.0422939883836711
"1028",0.00926659735631977
"1029",0.0254144636173326
"1030",0.0146083319560974
"1031",0.030547637175626
"1032",0.00848152655477149
"1033",0.00975747446600642
"1034",0.0174443758983279
"1035",0.00392510694593476
"1036",0.0160085498237741
"1037",0.00423632369936116
"1038",0.00852725330953031
"1039",0.0253184846881635
"1040",0.0142996603192303
"1041",0.0245744310151494
"1042",0.005303755374988
"1043",0.41850252221033
"1044",0.95961066166639
"1045",0.0807696688526248
"1046",0.00318981553069095
"1047",0.489561845763384
"1048",0.01935894232037
"1049",0.113125527267138
"1050",0.756646141976353
"1051",0.0215030352750545
"1052",0.00583987557729931
"1053",0.00430559736750773
"1054",0.127249384376592
"1055",0.183614583529192
"1056",0.822869508311345
"1057",0.315705959081015
"1058",0.541661320312838
"1059",0.00632093683416791
"1060",0.0035955246114144
"1061",0.00781507140047316
"1062",0.027176010954041
"1063",0.00272332636600586
"1064",0.00146834270173678
"1065",0.00452166544560119
"1066",0.00181019107986972
"1067",0.000547044284451044
"1068",0.000992716782030594
"1069",0.00202318090781818
"1070",0.009412422006375
"1071",0.00347236734964094
"1072",0.00373972996620346
"1073",0.0912055949578144
"1074",0.0170978960267356
"1075",0.0377777520178001
"1076",0.0310174976087319
"1077",0.0280462468980159
"1078",0.00801628735934849
"1079",0.0133939713845833
"1080",0.00405330467301609
"1081",0.0036057634702963
"1082",0.171884115497006
"1083",0.975511510849338
"1084",0.984482028228974
"1085",0.642493301321184
"1086",0.0115802442309604
"1087",0.00280646056860686
"1088",0.0140650529678799
"1089",0.0028635276093528
"1090",0.110931383862669
"1091",0.979106585722464
"1092",0.00860842390264474
"1093",0.0306116332764662
"1094",0.00602749197054995
"1095",0.00263317386745413
"1096",0.0674102939598929
"1097",0.0739301175701538
"1098",0.0537333748557858
"1099",0.0446192581089605
"1100",0.270327402610266
"1101",0.0481464199477773
"1102",0.960220511317948
"1103",0.55642467859616
"1104",0.990732591369701
"1105",0.343111107089221
"1106",0.00392509185756897
"1107",0.00567927029132149
"1108",0.0053269813298775
"1109",0.00124368235963487
"1110",0.0106202359650987
"1111",0.370531887671571
"1112",0.343828547340432
"1113",0.0246319553666275
"1114",0.0250086213828269
"1115",0.933029353972425
"1116",0.00245924774623387
"1117",0.101819507626852
"1118",0.0344488081333394
"1119",0.00177378628334504
"1120",0.0080412152023788
"1121",0.0486422860870055
"1122",0.658246436955101
"1123",0.000639365264281336
"1124",0.00200303750137854
"1125",0.445469120543255
"1126",0.00712969807969833
"1127",0.417308141944277
"1128",0.0113155276854081
"1129",0.495164811844232
"1130",0.0523863848616159
"1131",0.0441591803345915
"1132",0.00372852925341747
"1133",0.0179574053889406
"1134",0.217543212571098
"1135",0.0209200144883693
"1136",0.00419208042922113
"1137",0.537168301315446
"1138",0.000623544444524223
"1139",0.00346570040740163
"1140",0.00175442417234287
"1141",0.00429072643522843
"1142",0.148759837433057
"1143",0.00451306763712649
"1144",0.00287186814417295
"1145",0.00131478300065438
"1146",0.0001745782333134
"1147",0.209667478446487
"1148",0.457620997511056
"1149",0.027767395289026
"1150",0.56411582223974
"1151",0.732297477543497
"1152",0.0123351159106736
"1153",0.00447749201965566
"1154",0.000952426031333509
"1155",0.00510241718964036
"1156",0.00281270718515907
"1157",0.00619255249666683
"1158",0.00165662470137179
"1159",0.270708910503672
"1160",0.0310739180743897
"1161",0.979990354356975
"1162",0.833165263190578
"1163",0.879696535096116
"1164",0.465376984227837
"1165",0.215179236194142
"1166",0.745911107571356
"1167",0.0172802395113605
"1168",0.320006657056605
"1169",0.0598648879352662
"1170",0.996708275951299
"1171",0.992506288467042
"1172",0.44830831576714
"1173",0.481791306943708
"1174",0.00653566272829695
"1175",0.00563265127560586
"1176",0.000623398817137622
"1177",2.45623981817882e-05
"1178",0.0351695309314331
"1179",0.869898488603169
"1180",0.0140102002113237
"1181",0.837657111252517
"1182",0.021587328846385
"1183",0.556698101139711
"1184",0.0945250601814803
"1185",0.604395145935498
"1186",0.11916250193127
"1187",0.930516925971971
"1188",0.0227186567407199
"1189",0.00408308079588191
"1190",0.00210856091268484
"1191",0.00621813298033882
"1192",0.0034318271810109
